snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260319,2026-03-19 00:09:55 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,draftkings,DraftKings,2026-03-19T04:09:25Z,h2h,2026-03-19T04:09:25Z,-148,124,
20260319,2026-03-19 00:09:55 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,fanduel,FanDuel,2026-03-19T04:09:33Z,h2h,2026-03-19T04:09:33Z,-142,116,
20260319,2026-03-19 00:09:55 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,betrivers,BetRivers,2026-03-19T04:09:03Z,h2h,2026-03-19T04:09:03Z,-148,112,
20260319,2026-03-19 00:09:55 EDT,fa36a83acd3861a734f28ad96cca2f55,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Virginia Cavaliers,Arizona St Sun Devils,betmgm,BetMGM,2026-03-19T04:09:09Z,h2h,2026-03-19T04:09:09Z,-150,125,
20260319,2026-03-19 00:09:55 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,draftkings,DraftKings,2026-03-19T04:09:25Z,h2h,2026-03-19T04:09:25Z,136,-162,
20260319,2026-03-19 00:09:55 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,fanduel,FanDuel,2026-03-19T04:09:33Z,h2h,2026-03-19T04:09:33Z,136,-168,
20260319,2026-03-19 00:09:55 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,betrivers,BetRivers,2026-03-19T04:09:03Z,h2h,2026-03-19T04:09:03Z,123,-162,
20260319,2026-03-19 00:09:55 EDT,bd227047b43470dc45cd285045ae7ca3,basketball_wncaab,WNCAAB,2026-03-19T16:00:00Z,Samford Bulldogs,Southern Jaguars,betmgm,BetMGM,2026-03-19T04:09:09Z,h2h,2026-03-19T04:09:09Z,135,-165,
20260319,2026-03-19 00:09:55 EDT,b50652345f1a725a096763e81f774419,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Maryland Terrapins,Murray St Racers,fanduel,FanDuel,2026-03-19T04:09:33Z,h2h,2026-03-19T04:09:33Z,-50000,3500,
20260319,2026-03-19 00:09:55 EDT,4eae0eea945256899b5d569afc285b99,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,North Carolina Tar Heels,Western Illinois Leathernecks,draftkings,DraftKings,2026-03-19T04:09:25Z,h2h,2026-03-19T04:09:25Z,-50000,4000,
20260319,2026-03-19 00:09:55 EDT,4eae0eea945256899b5d569afc285b99,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,North Carolina Tar Heels,Western Illinois Leathernecks,fanduel,FanDuel,2026-03-19T04:09:33Z,h2h,2026-03-19T04:09:33Z,-20000,3000,
20260319,2026-03-19 00:09:55 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,draftkings,DraftKings,2026-03-19T04:09:25Z,h2h,2026-03-19T04:09:25Z,-170,142,
20260319,2026-03-19 00:09:55 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,fanduel,FanDuel,2026-03-19T04:09:33Z,h2h,2026-03-19T04:09:33Z,-164,132,
20260319,2026-03-19 00:09:55 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,betrivers,BetRivers,2026-03-19T04:09:03Z,h2h,2026-03-19T04:09:03Z,-175,130,
20260319,2026-03-19 00:09:55 EDT,c6f140ce6acfabaebbd4ed8b46daee40,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Oregon Ducks,Virginia Tech Hokies,betmgm,BetMGM,2026-03-19T04:09:09Z,h2h,2026-03-19T04:09:09Z,-170,140,
20260319,2026-03-19 00:09:55 EDT,23cd412904080c36545d3cd6be49f03d,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Washington Huskies,South Dakota St Jackrabbits,draftkings,DraftKings,2026-03-19T04:09:25Z,h2h,2026-03-19T04:09:25Z,-265,215,
20260319,2026-03-19 00:09:55 EDT,23cd412904080c36545d3cd6be49f03d,basketball_wncaab,WNCAAB,2026-03-20T16:00:00Z,Washington Huskies,South Dakota St Jackrabbits,fanduel,FanDuel,2026-03-19T04:09:33Z,h2h,2026-03-19T04:09:33Z,-250,198,
